Entry ID,Date,NGA,World Region
284,-1500,Basin of Mexico,North America
284,-1400,Basin of Mexico,North America
284,-1300,Basin of Mexico,North America
284,-1200,Basin of Mexico,North America
284,-1100,Basin of Mexico,North America
284,-1000,Basin of Mexico,North America
284,-900,Basin of Mexico,North America
284,-800,Basin of Mexico,North America
284,-700,Basin of Mexico,North America
284,-600,Basin of Mexico,North America
284,-500,Basin of Mexico,North America
284,-400,Basin of Mexico,North America
284,-300,Basin of Mexico,North America
284,-200,Basin of Mexico,North America
284,-100,Basin of Mexico,North America
284,-0,Basin of Mexico,North America
284,100,Basin of Mexico,North America
284,200,Basin of Mexico,North America
284,300,Basin of Mexico,North America
284,400,Basin of Mexico,North America
284,500,Basin of Mexico,North America
284,600,Basin of Mexico,North America
284,700,Basin of Mexico,North America
284,800,Basin of Mexico,North America
284,900,Basin of Mexico,North America
284,1000,Basin of Mexico,North America
284,1100,Basin of Mexico,North America
284,1200,Basin of Mexico,North America
284,1300,Basin of Mexico,North America
284,1400,Basin of Mexico,North America
284,1500,Basin of Mexico,North America
284,1600,Basin of Mexico,North America
284,1700,Basin of Mexico,North America
284,1800,Basin of Mexico,North America
284,1900,Basin of Mexico,North America
284,2000,Basin of Mexico,North America
299,-1200,Middle Yellow River Valley,East Asia
299,-1100,Middle Yellow River Valley,East Asia
299,-1000,Middle Yellow River Valley,East Asia
300,-1200,Galilee,Southwest Asia
300,-1100,Galilee,Southwest Asia
300,-1000,Galilee,Southwest Asia
300,-900,Galilee,Southwest Asia
300,-800,Galilee,Southwest Asia
300,-700,Galilee,Southwest Asia
300,-600,Galilee,Southwest Asia
300,-500,Galilee,Southwest Asia
308,-900,Southern Mesopotamia,Southwest Asia
308,-800,Southern Mesopotamia,Southwest Asia
308,-700,Southern Mesopotamia,Southwest Asia
308,-600,Southern Mesopotamia,Southwest Asia
308,-500,Southern Mesopotamia,Southwest Asia
287,100,Latium,Europe
287,100,Paris Basin,Europe
287,100,Crete,Europe
287,100,Upper Egypt,Africa
287,100,Galilee,Southwest Asia
287,100,Konya Plain,Southwest Asia
287,200,Latium,Europe
287,200,Paris Basin,Europe
287,200,Crete,Europe
287,200,Upper Egypt,Africa
287,200,Galilee,Southwest Asia
287,200,Konya Plain,Southwest Asia
287,300,Latium,Europe
287,300,Paris Basin,Europe
287,300,Crete,Europe
287,300,Upper Egypt,Africa
287,300,Galilee,Southwest Asia
287,300,Konya Plain,Southwest Asia
287,400,Latium,Europe
287,400,Paris Basin,Europe
287,400,Crete,Europe
287,400,Upper Egypt,Africa
287,400,Galilee,Southwest Asia
287,400,Konya Plain,Southwest Asia
310,1300,Basin of Mexico,North America
310,1400,Basin of Mexico,North America
310,1500,Basin of Mexico,North America
325,-100,North Colombia,South America
337,1300,Cuzco,South America
337,1400,Cuzco,South America
337,1500,Cuzco,South America
338,1800,Niger Inland Delta,Africa
338,1900,Niger Inland Delta,Africa
341,0,Latium,Europe
342,0,Latium,Europe
342,0,Galilee,Southwest Asia
342,0,Konya Plain,Southwest Asia
342,100,Latium,Europe
342,100,Galilee,Southwest Asia
342,100,Konya Plain,Southwest Asia
348,-1600,North Colombia,South America
348,-1500,North Colombia,South America
348,-1400,North Colombia,South America
348,-1300,North Colombia,South America
355,0,Latium,Europe
355,0,Galilee,Southwest Asia
355,0,Konya Plain,Southwest Asia
354,-300,Southern Mesopotamia,Southwest Asia
354,-200,Southern Mesopotamia,Southwest Asia
354,-100,Southern Mesopotamia,Southwest Asia
358,1500,Upper Egypt,Africa
358,1600,Upper Egypt,Africa
358,1700,Upper Egypt,Africa
361,-500,Crete,Europe
361,-400,Crete,Europe
361,-300,Crete,Europe
364,1800,Garo Hills,South Asia
364,1900,Garo Hills,South Asia
364,2000,Garo Hills,South Asia
374,800,Kachi Plain,South Asia
374,800,Middle Ganga,South Asia
374,800,Deccan,South Asia
374,800,Garo Hills,South Asia
374,900,Kachi Plain,South Asia
374,900,Middle Ganga,South Asia
374,900,Deccan,South Asia
374,900,Garo Hills,South Asia
374,1000,Kachi Plain,South Asia
374,1000,Middle Ganga,South Asia
374,1000,Deccan,South Asia
374,1000,Garo Hills,South Asia
374,1100,Kachi Plain,South Asia
374,1100,Middle Ganga,South Asia
374,1100,Deccan,South Asia
374,1100,Garo Hills,South Asia
374,1200,Kachi Plain,South Asia
374,1200,Middle Ganga,South Asia
374,1200,Deccan,South Asia
374,1200,Garo Hills,South Asia
374,1300,Kachi Plain,South Asia
374,1300,Middle Ganga,South Asia
374,1300,Deccan,South Asia
374,1300,Garo Hills,South Asia
374,1400,Kachi Plain,South Asia
374,1400,Middle Ganga,South Asia
374,1400,Deccan,South Asia
374,1400,Garo Hills,South Asia
374,1500,Kachi Plain,South Asia
374,1500,Middle Ganga,South Asia
374,1500,Deccan,South Asia
374,1500,Garo Hills,South Asia
374,1600,Kachi Plain,South Asia
374,1600,Middle Ganga,South Asia
374,1600,Deccan,South Asia
374,1600,Garo Hills,South Asia
378,1800,Crete,Europe
378,1900,Crete,Europe
378,2000,Crete,Europe
381,1400,Kachi Plain,South Asia
381,1500,Kachi Plain,South Asia
381,1600,Kachi Plain,South Asia
382,-3300,Southern Mesopotamia,Southwest Asia
382,-3300,Susiana,Southwest Asia
382,-3200,Southern Mesopotamia,Southwest Asia
382,-3200,Susiana,Southwest Asia
382,-3100,Southern Mesopotamia,Southwest Asia
382,-3100,Susiana,Southwest Asia
382,-3000,Southern Mesopotamia,Southwest Asia
382,-3000,Susiana,Southwest Asia
382,-2900,Southern Mesopotamia,Southwest Asia
382,-2900,Susiana,Southwest Asia
382,-2800,Southern Mesopotamia,Southwest Asia
382,-2800,Susiana,Southwest Asia
382,-2700,Southern Mesopotamia,Southwest Asia
382,-2700,Susiana,Southwest Asia
382,-2600,Southern Mesopotamia,Southwest Asia
382,-2600,Susiana,Southwest Asia
382,-2500,Southern Mesopotamia,Southwest Asia
382,-2500,Susiana,Southwest Asia
382,-2400,Southern Mesopotamia,Southwest Asia
382,-2400,Susiana,Southwest Asia
382,-2300,Southern Mesopotamia,Southwest Asia
382,-2300,Susiana,Southwest Asia
382,-2200,Southern Mesopotamia,Southwest Asia
382,-2200,Susiana,Southwest Asia
382,-2100,Southern Mesopotamia,Southwest Asia
382,-2100,Susiana,Southwest Asia
382,-2000,Southern Mesopotamia,Southwest Asia
382,-2000,Susiana,Southwest Asia
382,-1900,Southern Mesopotamia,Southwest Asia
382,-1900,Susiana,Southwest Asia
382,-1800,Southern Mesopotamia,Southwest Asia
382,-1800,Susiana,Southwest Asia
382,-1700,Southern Mesopotamia,Southwest Asia
382,-1700,Susiana,Southwest Asia
382,-1600,Southern Mesopotamia,Southwest Asia
382,-1600,Susiana,Southwest Asia
382,-1500,Southern Mesopotamia,Southwest Asia
382,-1500,Susiana,Southwest Asia
383,1200,Crete,Europe
383,1300,Crete,Europe
383,1400,Crete,Europe
383,1500,Crete,Europe
383,1600,Crete,Europe
383,1700,Crete,Europe
386,1800,Chuuk Islands,Oceania-Australia
387,1800,Upper Egypt,Africa
387,1800,Kachi Plain,South Asia
387,1900,Upper Egypt,Africa
387,1900,Kachi Plain,South Asia
387,2000,Upper Egypt,Africa
387,2000,Kachi Plain,South Asia
389,1800,Upper Egypt,Africa
389,1900,Upper Egypt,Africa
390,1600,Crete,Europe
390,1700,Crete,Europe
390,1800,Crete,Europe
390,1900,Crete,Europe
390,2000,Crete,Europe
395,1900,Middle Ganga,South Asia
395,1900,Deccan,South Asia
395,2000,Middle Ganga,South Asia
395,2000,Deccan,South Asia
400,1900,Kapuasi Basin,Southeast Asia
400,2000,Kapuasi Basin,Southeast Asia
392,1600,Kachi Plain,South Asia
392,1700,Kachi Plain,South Asia
406,100,Middle Yellow River Valley,East Asia
406,200,Middle Yellow River Valley,East Asia
406,300,Middle Yellow River Valley,East Asia
406,400,Middle Yellow River Valley,East Asia
406,500,Middle Yellow River Valley,East Asia
406,600,Middle Yellow River Valley,East Asia
406,700,Middle Yellow River Valley,East Asia
406,800,Middle Yellow River Valley,East Asia
406,900,Middle Yellow River Valley,East Asia
406,1000,Middle Yellow River Valley,East Asia
406,1100,Middle Yellow River Valley,East Asia
406,1200,Middle Yellow River Valley,East Asia
406,1300,Middle Yellow River Valley,East Asia
406,1400,Middle Yellow River Valley,East Asia
406,1500,Middle Yellow River Valley,East Asia
406,1600,Middle Yellow River Valley,East Asia
406,1700,Middle Yellow River Valley,East Asia
406,1800,Middle Yellow River Valley,East Asia
406,1900,Middle Yellow River Valley,East Asia
406,2000,Middle Yellow River Valley,East Asia
415,1900,Middle Ganga,South Asia
415,1900,Deccan,South Asia
415,2000,Middle Ganga,South Asia
415,2000,Deccan,South Asia
416,1800,Sogdiana,Central Eurasia
416,1800,Lena River Valley,Central Eurasia
416,1900,Sogdiana,Central Eurasia
416,1900,Lena River Valley,Central Eurasia
418,1900,Oro PNG,Oceania-Australia
419,1900,Crete,Europe
419,2000,Crete,Europe
420,1800,Kachi Plain,South Asia
420,1800,Big Island Hawaii,Oceania-Australia
420,1900,Kachi Plain,South Asia
420,1900,Big Island Hawaii,Oceania-Australia
420,2000,Kachi Plain,South Asia
420,2000,Big Island Hawaii,Oceania-Australia
422,-500,Upper Egypt,Africa
422,-400,Upper Egypt,Africa
422,-300,Upper Egypt,Africa
422,-200,Upper Egypt,Africa
422,-100,Upper Egypt,Africa
422,-0,Upper Egypt,Africa
422,-1500,Upper Egypt,Africa
422,-1400,Upper Egypt,Africa
422,-1300,Upper Egypt,Africa
422,-1200,Upper Egypt,Africa
422,-1100,Upper Egypt,Africa
422,-1000,Upper Egypt,Africa
422,-900,Upper Egypt,Africa
422,-800,Upper Egypt,Africa
422,-700,Upper Egypt,Africa
422,-600,Upper Egypt,Africa
422,100,Upper Egypt,Africa
422,200,Upper Egypt,Africa
422,300,Upper Egypt,Africa
424,-500,Upper Egypt,Africa
424,-500,Southern Mesopotamia,Southwest Asia
424,-500,Susiana,Southwest Asia
424,-500,Galilee,Southwest Asia
424,-500,Konya Plain,Southwest Asia
424,-500,Kachi Plain,South Asia
424,-500,Sogdiana,Central Eurasia
424,-400,Upper Egypt,Africa
424,-400,Southern Mesopotamia,Southwest Asia
424,-400,Susiana,Southwest Asia
424,-400,Galilee,Southwest Asia
424,-400,Konya Plain,Southwest Asia
424,-400,Kachi Plain,South Asia
424,-400,Sogdiana,Central Eurasia
424,-300,Upper Egypt,Africa
424,-300,Southern Mesopotamia,Southwest Asia
424,-300,Susiana,Southwest Asia
424,-300,Galilee,Southwest Asia
424,-300,Konya Plain,Southwest Asia
424,-300,Kachi Plain,South Asia
424,-300,Sogdiana,Central Eurasia
430,1800,Latium,Europe
430,1900,Latium,Europe
432,1800,Cuzco,South America
432,1900,Cuzco,South America
435,1200,Southern Mesopotamia,Southwest Asia
435,1200,Susiana,Southwest Asia
435,1200,Konya Plain,Southwest Asia
435,1200,Kachi Plain,South Asia
435,1200,Middle Yellow River Valley,East Asia
435,1200,Southern China Hills,East Asia
435,1200,Sogdiana,Central Eurasia
435,1200,Orkhon Valley,Central Eurasia
435,1300,Southern Mesopotamia,Southwest Asia
435,1300,Susiana,Southwest Asia
435,1300,Konya Plain,Southwest Asia
435,1300,Kachi Plain,South Asia
435,1300,Middle Yellow River Valley,East Asia
435,1300,Southern China Hills,East Asia
435,1300,Sogdiana,Central Eurasia
435,1300,Orkhon Valley,Central Eurasia
436,500,Cuzco,South America
436,600,Cuzco,South America
436,700,Cuzco,South America
436,800,Cuzco,South America
436,900,Cuzco,South America
436,1000,Cuzco,South America
436,1100,Cuzco,South America
436,1200,Cuzco,South America
436,1300,Cuzco,South America
436,1400,Cuzco,South America
436,1500,Cuzco,South America
436,1600,Cuzco,South America
436,1700,Cuzco,South America
436,1800,Cuzco,South America
436,1900,Cuzco,South America
436,2000,Cuzco,South America
437,1500,Cuzco,South America
437,1600,Cuzco,South America
437,1700,Cuzco,South America
438,1800,Cuzco,South America
438,1900,Cuzco,South America
439,800,Middle Ganga,South Asia
439,800,Deccan,South Asia
439,800,Garo Hills,South Asia
439,900,Middle Ganga,South Asia
439,900,Deccan,South Asia
439,900,Garo Hills,South Asia
439,1000,Middle Ganga,South Asia
439,1000,Deccan,South Asia
439,1000,Garo Hills,South Asia
439,1100,Middle Ganga,South Asia
439,1100,Deccan,South Asia
439,1100,Garo Hills,South Asia
439,1200,Middle Ganga,South Asia
439,1200,Deccan,South Asia
439,1200,Garo Hills,South Asia
439,1300,Middle Ganga,South Asia
439,1300,Deccan,South Asia
439,1300,Garo Hills,South Asia
439,1400,Middle Ganga,South Asia
439,1400,Deccan,South Asia
439,1400,Garo Hills,South Asia
439,1500,Middle Ganga,South Asia
439,1500,Deccan,South Asia
439,1500,Garo Hills,South Asia
440,900,Crete,Europe
440,1000,Crete,Europe
440,1100,Crete,Europe
440,1200,Crete,Europe
441,1600,Middle Ganga,South Asia
441,1700,Middle Ganga,South Asia
441,1800,Middle Ganga,South Asia
441,1900,Middle Ganga,South Asia
441,2000,Middle Ganga,South Asia
442,300,Upper Egypt,Africa
442,400,Upper Egypt,Africa
443,1600,Orkhon Valley,Central Eurasia
443,1700,Orkhon Valley,Central Eurasia
443,1800,Orkhon Valley,Central Eurasia
443,1900,Orkhon Valley,Central Eurasia
443,2000,Orkhon Valley,Central Eurasia
444,1900,Oro PNG,Oceania-Australia
444,2000,Oro PNG,Oceania-Australia
446,1500,Cuzco,South America
446,1600,Cuzco,South America
446,1700,Cuzco,South America
447,1800,Cuzco,South America
447,1900,Cuzco,South America
448,1700,Cuzco,South America
448,1800,Cuzco,South America
448,1900,Cuzco,South America
450,1500,Cuzco,South America
450,1600,Cuzco,South America
450,1700,Cuzco,South America
450,1800,Cuzco,South America
450,1900,Cuzco,South America
450,2000,Cuzco,South America
451,1400,Cuzco,South America
451,1500,Cuzco,South America
451,1600,Cuzco,South America
451,1700,Cuzco,South America
451,1800,Cuzco,South America
451,1900,Cuzco,South America
453,1900,North Colombia,South America
453,2000,North Colombia,South America
455,1200,Cambodian Basin,Southeast Asia
455,1300,Cambodian Basin,Southeast Asia
455,1400,Cambodian Basin,Southeast Asia
455,1500,Cambodian Basin,Southeast Asia
456,-100,Galilee,Southwest Asia
456,-0,Galilee,Southwest Asia
457,2000,Ghanaian Coast,Africa
458,1800,Oro PNG,Oceania-Australia
458,1900,Oro PNG,Oceania-Australia
458,2000,Oro PNG,Oceania-Australia
459,-1100,Oro PNG,Oceania-Australia
459,-1000,Oro PNG,Oceania-Australia
459,-900,Oro PNG,Oceania-Australia
459,-800,Oro PNG,Oceania-Australia
459,-700,Oro PNG,Oceania-Australia
459,-600,Oro PNG,Oceania-Australia
459,-500,Oro PNG,Oceania-Australia
459,-400,Oro PNG,Oceania-Australia
459,-300,Oro PNG,Oceania-Australia
459,-200,Oro PNG,Oceania-Australia
459,-100,Oro PNG,Oceania-Australia
459,-0,Oro PNG,Oceania-Australia
459,100,Oro PNG,Oceania-Australia
459,200,Oro PNG,Oceania-Australia
459,300,Oro PNG,Oceania-Australia
459,400,Oro PNG,Oceania-Australia
459,500,Oro PNG,Oceania-Australia
459,600,Oro PNG,Oceania-Australia
459,700,Oro PNG,Oceania-Australia
459,800,Oro PNG,Oceania-Australia
459,900,Oro PNG,Oceania-Australia
459,1000,Oro PNG,Oceania-Australia
459,1100,Oro PNG,Oceania-Australia
459,1200,Oro PNG,Oceania-Australia
459,1300,Oro PNG,Oceania-Australia
459,1400,Oro PNG,Oceania-Australia
459,1500,Oro PNG,Oceania-Australia
459,1600,Oro PNG,Oceania-Australia
459,1700,Oro PNG,Oceania-Australia
459,1800,Oro PNG,Oceania-Australia
459,1900,Oro PNG,Oceania-Australia
459,2000,Oro PNG,Oceania-Australia
460,1900,Lowland Andes,South America
460,2000,Lowland Andes,South America
461,1500,Niger Inland Delta,Africa
461,1600,Niger Inland Delta,Africa
461,1700,Niger Inland Delta,Africa
461,1800,Niger Inland Delta,Africa
461,1900,Niger Inland Delta,Africa
464,1700,North Colombia,South America
464,1800,North Colombia,South America
464,1900,North Colombia,South America
463,1700,Lowland Andes,South America
463,1800,Lowland Andes,South America
463,1900,Lowland Andes,South America
462,1500,Lowland Andes,South America
462,1600,Lowland Andes,South America
462,1700,Lowland Andes,South America
462,1800,Lowland Andes,South America
462,1900,Lowland Andes,South America
465,2000,Crete,Europe
468,1800,Upper Egypt,Africa
468,1900,Upper Egypt,Africa
468,2000,Upper Egypt,Africa
469,1900,Kansai,East Asia
469,2000,Kansai,East Asia
470,-800,Upper Egypt,Africa
470,-700,Upper Egypt,Africa
470,-600,Upper Egypt,Africa
470,-500,Upper Egypt,Africa
471,2000,Niger Inland Delta,Africa
476,1000,Cambodian Basin,Southeast Asia
476,1100,Cambodian Basin,Southeast Asia
476,1200,Cambodian Basin,Southeast Asia
476,1300,Cambodian Basin,Southeast Asia
476,1400,Cambodian Basin,Southeast Asia
476,1500,Cambodian Basin,Southeast Asia
476,1600,Cambodian Basin,Southeast Asia
476,1700,Cambodian Basin,Southeast Asia
476,1800,Cambodian Basin,Southeast Asia
476,1900,Cambodian Basin,Southeast Asia
476,2000,Cambodian Basin,Southeast Asia
477,1800,Niger Inland Delta,Africa
478,-400,Kachi Plain,South Asia
478,-400,Middle Ganga,South Asia
478,-400,Deccan,South Asia
478,-400,Garo Hills,South Asia
478,-300,Kachi Plain,South Asia
478,-300,Middle Ganga,South Asia
478,-300,Deccan,South Asia
478,-300,Garo Hills,South Asia
478,-200,Kachi Plain,South Asia
478,-200,Middle Ganga,South Asia
478,-200,Deccan,South Asia
478,-200,Garo Hills,South Asia
478,-100,Kachi Plain,South Asia
478,-100,Middle Ganga,South Asia
478,-100,Deccan,South Asia
478,-100,Garo Hills,South Asia
478,-0,Kachi Plain,South Asia
478,-0,Middle Ganga,South Asia
478,-0,Deccan,South Asia
478,-0,Garo Hills,South Asia
479,-2900,Southern Mesopotamia,Southwest Asia
479,-2800,Southern Mesopotamia,Southwest Asia
479,-2700,Southern Mesopotamia,Southwest Asia
479,-2600,Southern Mesopotamia,Southwest Asia
479,-2500,Southern Mesopotamia,Southwest Asia
479,-2400,Southern Mesopotamia,Southwest Asia
479,-2300,Southern Mesopotamia,Southwest Asia
472,1100,Garo Hills,South Asia
472,1200,Garo Hills,South Asia
472,1300,Garo Hills,South Asia
472,1400,Garo Hills,South Asia
472,1500,Garo Hills,South Asia
472,1600,Garo Hills,South Asia
472,1700,Garo Hills,South Asia
472,1800,Garo Hills,South Asia
472,1900,Garo Hills,South Asia
472,2000,Garo Hills,South Asia
483,2000,Niger Inland Delta,Africa
484,2000,Niger Inland Delta,Africa
485,500,Iceland,Europe
485,600,Iceland,Europe
485,700,Iceland,Europe
485,800,Iceland,Europe
485,900,Iceland,Europe
485,1000,Iceland,Europe
485,1100,Iceland,Europe
485,1200,Iceland,Europe
485,1300,Iceland,Europe
485,1400,Iceland,Europe
485,1500,Iceland,Europe
486,1800,Finger Lakes,North America
486,1900,Finger Lakes,North America
486,2000,Finger Lakes,North America
482,1700,Niger Inland Delta,Africa
482,1800,Niger Inland Delta,Africa
482,1900,Niger Inland Delta,Africa
482,2000,Niger Inland Delta,Africa
481,1700,Kachi Plain,South Asia
481,1800,Kachi Plain,South Asia
481,1900,Kachi Plain,South Asia
481,2000,Kachi Plain,South Asia
487,1500,Valley of Oaxaca,North America
487,1600,Valley of Oaxaca,North America
487,1700,Valley of Oaxaca,North America
487,1800,Valley of Oaxaca,North America
487,1900,Valley of Oaxaca,North America
487,2000,Valley of Oaxaca,North America
489,1700,Niger Inland Delta,Africa
489,1800,Niger Inland Delta,Africa
489,1900,Niger Inland Delta,Africa
489,2000,Niger Inland Delta,Africa
488,1700,North Colombia,South America
488,1800,North Colombia,South America
488,1900,North Colombia,South America
488,2000,North Colombia,South America
490,1200,Latium,Europe
490,1300,Latium,Europe
492,-800,Latium,Europe
492,-800,Paris Basin,Europe
492,-800,Crete,Europe
492,-800,Upper Egypt,Africa
492,-800,Southern Mesopotamia,Southwest Asia
492,-800,Galilee,Southwest Asia
492,-800,Konya Plain,Southwest Asia
492,-700,Latium,Europe
492,-700,Paris Basin,Europe
492,-700,Crete,Europe
492,-700,Upper Egypt,Africa
492,-700,Southern Mesopotamia,Southwest Asia
492,-700,Galilee,Southwest Asia
492,-700,Konya Plain,Southwest Asia
492,-600,Latium,Europe
492,-600,Paris Basin,Europe
492,-600,Crete,Europe
492,-600,Upper Egypt,Africa
492,-600,Southern Mesopotamia,Southwest Asia
492,-600,Galilee,Southwest Asia
492,-600,Konya Plain,Southwest Asia
492,-500,Latium,Europe
